rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
9631,Thief: Deadly Shadows,Action,M,Xbox,Eidos Interactive,Unknown,0.17,0.13,0.04,,0.01,2004,82.0,7.3
9632,NBA 09: The Inside,Sports,E,PlayStation Portable,Sony Computer Entertainment,SCE San Diego Studio,0.17,0.16,,,0.01,2008,79.0,7.4
9633,Batman Begins,Action,E10,Game Boy Advance,Electronic Arts,Vicarious Visions,0.17,0.12,0.05,,0.0,2005,61.0,6.9
9634,So Many Cubes,Strategy,,PC,Unknown,exagongames,0.17,,,,,2005,,
9635,Glover,Platform,E,PlayStation,Atari,Interactive Studios Ltd.,0.17,0.09,0.06,,0.01,1999,,
9636,Dragon Ball GT: Game Boy Advance Video Volume 1,Misc,,Game Boy Advance,Majesco,Majesco Games,0.17,0.12,0.05,,0.0,2004,,
9637,Final Fantasy XIV: Heavensward,MMO,T,PlayStation 4,Square Enix,Square Enix,0.17,,0.09,0.06,0.02,2015,86.0,7.6
9638,James Cameron's Dark Angel,Action,T,PlayStation 2,Sierra Entertainment,Radical Entertainment,0.17,0.08,0.07,,0.02,2002,48.0,6.5
9639,Bee Movie Game,Action,E,Xbox 360,Activision,Beenox,0.17,0.16,0.0,,0.01,2007,71.0,5.8
9640,Mahjong Fight Club,Misc,,PlayStation Portable,Konami,Konami,0.17,,,0.17,0.0,2004,,
9641,Luxor 3,Puzzle,E,Nintendo Wii,Mumbo Jumbo,MumboJumbo,0.17,0.16,,,0.01,2008,,
9642,Bomberman 64: The Second Attack!,Adventure,E,Nintendo 64,Vatical Entertainment,Hudson Soft,0.17,0.05,0.01,0.11,0.0,2000,,
9643,Turok 3: Shadow of Oblivion,Shooter,M,Nintendo 64,Acclaim Entertainment,Acclaim Studios Austin,0.17,0.12,0.05,,0.0,2000,,
9644,World Driver Championship,Racing,E,Nintendo 64,Midway Games,Boss Game Studios,0.17,0.14,0.03,,0.0,1999,,
9645,Spawn: Armageddon,Action,M,Xbox,Namco,Point of View,0.17,0.13,0.04,,0.01,2003,57.0,9.2
9646,Ashes Cricket 2009,Sports,,PlayStation 3,Codemasters,Transmission Games,0.17,,0.16,,0.01,2009,,
9647,Final Fantasy XIV: Stormblood,MMO,T,PlayStation 4,Square Enix,Square Enix,0.17,0.05,0.06,0.04,0.02,2017,,
9648,Codename: Kids Next Door: Game Boy Advance Video Volume 1,Misc,E,Game Boy Advance,Majesco,Majesco Games,0.17,0.12,0.05,,0.0,2004,,
9649,NHL 07,Sports,E10,PlayStation Portable,EA Sports,EA Montreal,0.17,0.13,0.02,,0.02,2006,76.0,6.6
9650,Pokemon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,Misc,,Game Boy Advance,Nintendo,Nintendo,0.17,0.12,0.05,,0.0,2004,,
9651,Rise of the Argonauts,Action,M,Xbox 360,Codemasters,Codemasters,0.17,0.03,0.12,,0.01,2008,,
9652,Major League Baseball 2K9,Sports,E,PlayStation 2,2K Sports,Visual Concepts,0.17,0.08,0.06,,0.02,2009,,5.4
9653,Gundam Assault Survive,Simulation,,PlayStation Portable,Namco Bandai,Bandai Namco Games,0.17,,,0.17,,2010,,
9654,My French Coach,Misc,E,Nintendo DS,Ubisoft,Sensory Sweep Studios,0.17,0.14,0.01,,0.01,2007,,
9655,Disney TH!NK Fast: The Ultimate Trivia Showdown,Misc,E,PlayStation 2,Disney Interactive Studios,Magenta Software,0.17,0.08,0.06,,0.02,2008,,
9656,Fate/stay night [Realta Nua],Adventure,,PlayStation 2,Kadokawa Shoten,Type-Moon,0.17,,,0.17,,2007,,
9657,Freedom Planet,Action,E10,PC,Galaxy Trail,Galaxy Trail,0.17,,,,,2014,,
9658,Disney's Home on the Range,Action,E,Game Boy Advance,Disney Interactive Studios,Artificial Mind and Movement,0.17,0.12,0.04,,0.0,2004,65.0,
9659,MotoGP 09/10,Racing,E,Xbox 360,Capcom,Monumental Games,0.17,0.07,0.09,,0.02,2010,69.0,5.7
9660,Wolcen: Lords of Mayhem,Role-Playing,,PC,Unknown,WOLCEN Studio,0.17,,,,,2010,,
9661,Just Dance 2019,Music,E,PlayStation 4,Ubisoft,Ubisoft Paris,0.17,0.11,0.03,,0.03,2018,,
9662,Monsters vs. Aliens,Platform,E10,Xbox 360,Activision,Beenox,0.17,0.12,0.03,,0.02,2009,63.0,6.6
9663,Disney Sing It: Family Hits,Misc,E,PlayStation 3,Disney Interactive Studios,Zoe Mode,0.17,0.11,0.04,,0.02,2010,72.0,
9664,Distance,Misc,,PC,Refract Studios,Unknown,0.17,,,,,2020,,
9665,Guilty Gear Xrd: Sign,Fighting,T,PlayStation 4,Aksys Games,Arc System Works,0.17,0.11,,0.04,0.02,2014,,
9666,Just Dance 2018,Music,E10,Nintendo Wii U,Ubisoft,Ubisoft Paris,0.17,0.07,0.09,,0.01,2017,,
9667,Space Griffon VF-9,Role-Playing,E,PlayStation,Atlus,Panther Software,0.17,0.02,0.02,0.12,0.01,1995,,
9668,Disgaea PC,Role-Playing,T,PC,NIS America,Nippon Ichi Software,0.17,,,,,2016,,
9669,The Mean Greens - Plastic Warfare,Shooter,,PC,Unknown,Virtual Basement LLC,0.17,,,,,2016,,
9670,Camp Rock: The Final Jam,Misc,E,Nintendo DS,Disney Interactive Studios,Disney Interactive Studios,0.17,0.14,0.02,,0.01,2010,,
9671,.hack//G.U. Vol.1//Rebirth,Role-Playing,T,PlayStation 2,Namco Bandai,CyberConnect2,0.17,,,0.17,,2006,,
9672,N3 II: Ninety-Nine Nights,Action,M,Xbox 360,Konami,Q Entertainment / Phantagram / FeelPlus,0.17,0.06,0.06,0.04,0.01,2010,,
9673,Harvest Moon: The Lost Valley,Simulation,E,Nintendo 3DS,Natsume,Natsume,0.17,0.13,0.02,,0.02,2014,,
9674,Bound By Flame,Action,T,PC,Focus Home Interactive,Spiders,0.17,,,,,2014,,
9675,Dungeons & Dragons: Chronicles of Mystara,Role-Playing,,PC,Unknown,Iron Galaxy Studios,0.17,,,,,2014,,
9676,CastleStorm,Action,,PC,Unknown,Zen Studios,0.17,,,,,2014,,
9677,Fairytale Fights,Action,M,PlayStation 3,Playlogic Game Factory,Playlogic Game Factory,0.17,0.11,0.04,,0.02,2009,53.0,6.0
9678,Bratz Kidz,Misc,E,Nintendo Wii,Game Factory,Neko Entertainment,0.17,0.16,,,0.01,2008,,
9679,The Cursed Crusade,Action,M,PlayStation 3,Atlus,Kylotonn Entertainment,0.17,0.07,0.07,0.01,0.02,2011,45.0,5.0
9680,Prototype: Biohazard Bundle,Action,,PlayStation 4,Activision,Activision,0.17,0.14,,,0.03,2016,48.0,2.0
9681,Gyakuten Saiban 3,Adventure,,Game Boy Advance,Capcom,Capcom,0.17,,,0.16,0.0,2004,,
9682,Gallop Racer 2001,Sports,E,PlayStation 2,Tecmo,Tecmo,0.17,0.05,0.04,0.06,0.01,2001,71.0,9.1
9683,Magical Starsign (US sales),Role-Playing,E,Nintendo DS,Nintendo,Brownie Brown,0.17,0.14,0.02,,,2006,,
9684,Nightmare Creatures II,Action,M,PlayStation,Konami,Kalisto Entertainment,0.17,0.09,0.06,,0.01,2000,,
9685,Phantom Breaker: Battle Grounds,Action,,PC,Unknown,MAGES. Inc.,0.17,,,,,2000,,
9686,Hot Wheels: Beat That!,Racing,E,Xbox 360,Activision,Eutechnyx,0.17,0.15,0.0,,0.01,2007,,
9687,Space Rangers HD: A War Apart,Role-Playing,,PC,Unknown,SNK Games,0.17,,,,,2007,,
9688,Catwoman,Action,T,PlayStation 2,Electronic Arts,Argonaut Games,0.17,0.08,0.06,,0.02,2004,46.0,6.9
9689,Garfield: Lasagna World Tour,Action,E,PlayStation 2,Conspiracy Entertainment,EKO Software,0.17,0.08,0.06,,0.02,2008,,
9690,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,Misc,,Game Boy Advance,Majesco,Majesco Games,0.17,0.12,0.04,,0.0,2004,,
9691,Fairytale Fights,Action,M,Xbox 360,Playlogic Game Factory,Playlogic Game Factory,0.17,0.14,0.02,,0.01,2009,51.0,6.2
9692,Bomberman B-Daman,Shooter,,SNES,Hudson Soft,Hudson Soft,0.17,,,0.17,,1996,,
9693,Sonic Mania,Platform,,PC,Sega,PagodaWest Games,0.17,,,,,2017,,
9694,Beat Down: Fists of Vengeance,Action,M,PlayStation 2,Capcom,Cavia Inc.,0.17,0.04,0.03,0.09,0.01,2005,48.0,8.1
9695,Terminator 3: The Redemption,Shooter,T,PlayStation 2,Atari,Paradigm Entertainment,0.17,0.08,0.06,,0.02,2004,68.0,8.0
9696,World Destruction League: Thunder Tanks,Action,T,PlayStation,3DO,3DO,0.17,0.09,0.06,,0.01,2000,35.0,1.2
9697,Green Lantern: Rise of the Manhunters,Action,T,PlayStation 3,Warner Bros. Interactive,Griptonite Games,0.17,0.09,0.05,,0.02,2011,61.0,6.7
9698,BlazBlue: Central Fiction,Fighting,T,PlayStation 4,Aksys Games,Arc System Works,0.17,0.1,,0.05,0.02,2016,,
9699,Fighter Within,Fighting,T,Xbox One,Ubisoft,Daoka,0.17,0.08,0.07,,0.01,2013,23.0,3.0
9700,Hook (2015),Puzzle,,PC,Unknown,Maciej Targoni,0.17,,,,,2013,,
9701,Reloaded,Action,M,PlayStation,Interplay,Gremlin Interactive,0.17,0.09,0.06,,0.01,1996,,
9702,A Game of Thrones - Genesis,Strategy,,PC,Unknown,Cyanide Studios,0.17,,,,,1996,,
9703,Jillian Michaels Fitness Ultimatum 2011,Sports,E,Nintendo Wii,D3 Publisher,Collision Studios,0.17,0.16,,,0.01,2010,,
9704,Arizona Sunshine,Action,,PC,Unknown,Vertigo Gaming Inc.,0.17,,,,,2010,,
9705,Sword of the Samurai,Fighting,,PlayStation 2,Unknown,LightWeight,0.17,,,0.17,,2010,,
9706,SSX On Tour,Sports,E10,GameCube,EA Sports BIG,EA Canada,0.17,0.13,0.03,,0.0,2005,80.0,7.5
9707,Goodbye Deponia,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,0.17,,,,,2013,80.0,7.9
9708,Fuzion Frenzy 2,Misc,E10,Xbox 360,Microsoft,Hudson Soft,0.17,0.14,0.01,,0.01,2007,49.0,5.2
9709,MXGP 3: The Official Motocross Videogame,Racing,E,PlayStation 4,Milestone,Milestone,0.17,0.06,0.08,,0.03,2017,,
9710,James Bond 007: Everything or Nothing,Shooter,T,Game Boy Advance,Electronic Arts,Griptonite Games,0.17,0.12,0.04,,0.0,2003,73.0,8.3
9711,Naruto Shippuden: Ultimate Ninja 5,Fighting,,PlayStation 2,Namco Bandai,CyberConnect2,0.17,,,0.17,,2009,,
9712,F1 2014,Racing,,PC,Codemasters,Codemasters Birmingham,0.17,,,,,2014,61.0,4.8
9713,Shrek Extra Large,Platform,T,GameCube,TDK Mediactive,Digital Illusions,0.17,0.13,0.03,,0.0,2002,36.0,5.6
9714,Final Fantasy V,Role-Playing,,PlayStation,SquareSoft,SquareSoft,0.17,,,0.16,0.01,1999,,
9715,Brunswick Cosmic Bowling,Sports,E,Nintendo Wii,GameMill,CokeM Interactive,0.17,0.16,,,0.01,2010,,
9716,World Tour Soccer 2006,Sports,E,PlayStation 2,Sony Computer Entertainment,SCEE London Studio,0.17,0.08,0.06,,0.02,2005,56.0,6.0
9717,Forestation,Puzzle,,PC,Unknown,Wonderbox Games,0.17,,,,,2005,,
9718,Gunvalkyrie,Shooter,T,Xbox,Sega,Smilebit,0.17,0.13,0.04,,0.01,2002,73.0,7.3
9719,NickToons Racing,Racing,E,PlayStation,Hasbro Interactive,Software Creations,0.17,0.09,0.06,,0.01,2001,,
9720,VR Golf '97,Sports,E,PlayStation,VR Sports,Gremlin Interactive,0.17,0.09,0.06,,0.01,1996,,
9721,State of Emergency,Action,M,Xbox,Rockstar Games,VIS Entertainment,0.17,0.13,0.04,,0.01,2003,67.0,6.3
9722,Off-World Interceptor Extreme,Racing,M,PlayStation,Crystal Dynamics,Crystal Dynamics,0.17,0.09,0.06,,0.01,1995,,
9723,ZhuZhu Puppies,Simulation,E,Nintendo DS,Activision,Black Lantern Studios,0.17,0.12,0.03,,0.01,2011,,
9724,Monkey Island: Special Edition Collection,Adventure,,PC,LucasArts,LucasArts,0.17,,0.14,,0.03,2011,,
9725,Serious Sam Classics: Revolution,Shooter,,PC,Devolver Digital,Croteam,0.17,,,,,2014,,
9726,Disney Golf,Sports,E,PlayStation 2,Electronic Arts,Tikipod,0.17,0.07,0.06,0.02,0.02,2002,72.0,8.3
9727,The Naked Brothers Band: The Video Game,Misc,E,PlayStation 2,THQ,Barking Lizards Technologies,0.17,0.08,0.06,,0.02,2008,,
9728,Valkyrie Drive: Bhikkhuni,Action,M,PlayStation Vita,PQube,Marvelous Entertainment,0.17,,0.05,0.11,0.01,2016,72.0,8.5
9729,CSI: Fatal Conspiracy,Adventure,M,Xbox 360,Ubisoft,Telltale Games,0.17,0.11,0.04,,0.01,2010,42.0,4.8
9730,G-Force,Action,E10,Xbox 360,Disney Interactive Studios,Eurocom Entertainment Software,0.17,0.11,0.05,,0.02,2009,68.0,7.0
9731,Major League Baseball 2K13,Sports,E,PlayStation 3,2K Sports,"Visual Concepts, Ltd.",0.17,0.14,,,0.03,2013,,
9732,Clock Tower II: The Struggle Within,Adventure,M,PlayStation,Agetec,Human Entertainment,0.17,0.02,0.01,0.12,0.01,1999,49.0,5.7
9733,Batman Beyond: Return of the Joker,Action,E,PlayStation,Kemco,Kemco,0.17,0.09,0.06,,0.01,2000,,4.3
9734,Sudoku Gridmaster,Puzzle,E,Nintendo DS,Nintendo,Hudson Soft,0.17,0.13,0.02,,0.01,2006,62.0,
9735,Buzz! Brain of the UK,Misc,,PlayStation 3,Sony Computer Entertainment,Relentless Software,0.17,,0.15,,0.01,2009,,
9736,Epistory - Typing Chronicles,Action-Adventure,,PC,Unknown,Fishing Cactus,0.17,,,,,2009,,
9737,Greed Corp,Strategy,E,PC,W!Games,W!Games,0.17,,,,,2010,,
9738,Backyard NFL Football '10,Sports,E,Nintendo Wii,Atari,Humongous Entertainment,0.17,0.16,,,0.01,2009,,
9739,Hyperdimension Neptunia Victory,Role-Playing,T,PlayStation 3,Compile Heart,Idea Factory,0.17,0.05,0.04,0.06,0.02,2013,55.0,7.8
9740,Mega Man Network Transmission,Platform,E,GameCube,Capcom,Arika,0.17,0.13,0.03,,0.0,2003,65.0,7.6
9741,BoneBone: Rise of the Deathlord,Strategy,,PC,Unknown,Vladis Fire,0.17,,,,,2003,,
9742,Pursuit Force,Racing,T,PlayStation Portable,Sony Computer Entertainment,Bigbig Studios,0.17,0.14,0.01,,0.02,2006,75.0,7.8
9743,Densetsu no Stafi 4,Platform,,Nintendo DS,Nintendo,TOSE,0.17,,,0.17,,2006,,
9744,TRON: Evolution,Action,E10,Nintendo DS,Disney Interactive Studios,n-Space,0.17,0.11,0.04,,0.01,2010,58.0,
9745,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),Role-Playing,M,PlayStation 2,Atlus,Atlus Co.,0.17,,,0.17,,2009,,
9746,Dishonored: Death of the Outsider,Action,M,PC,Bethesda Softworks,Arkane Studios,0.17,,,,,2017,,
9747,Tribal Pass,Action,,PC,Unknown,Tribe Tea,0.17,,,,,2017,,
9748,TT Isle of Man: Ride on the Edge,Racing,E,PlayStation 4,Big Ben Interactive,Kylotonn,0.17,0.05,0.09,,0.03,2018,,
9749,Bomberman Land,Misc,E,Nintendo Wii,Hudson Soft,Hudson Soft,0.17,0.11,0.02,0.03,0.01,2008,57.0,8.0
9750,Surf's Up,Sports,E10,Nintendo Wii,Ubisoft,Ubisoft Montreal,0.17,0.15,0.0,,0.01,2007,64.0,
9751,Tokimeki Memorial: Private Collection,Misc,,PlayStation,Konami,Konami,0.17,,,0.16,0.01,1996,,
9752,Axiom Verge,Action,E10,Nintendo Switch,Thomas Happ Games,Thomas Happ Games,0.17,0.12,0.03,,0.02,2017,,
9753,NBA Street Homecourt,Sports,E,PlayStation 3,Electronic Arts,EA Canada,0.17,0.13,0.01,0.0,0.02,2007,81.0,6.5
9754,RC Revenge Pro,Racing,E,PlayStation 2,Acclaim Entertainment,Acclaim Entertainment,0.17,0.08,0.06,,0.02,2001,49.0,7.6
9755,Journey,Adventure,E,PlayStation Network,Sony Computer Entertainment America,thatgamecompany,0.17,0.04,0.11,,0.01,2012,,
9756,Chaotic: Shadow Warriors,Action,E10,PlayStation 3,Activision,Activision,0.17,0.15,,,0.02,2009,,
9757,Dementium: The Ward,Shooter,M,Nintendo DS,Gamecock,Renegade Kid,0.17,0.15,0.01,,0.01,2007,72.0,7.9
9758,Backyard Wrestling: Don't Try This at Home,Fighting,M,Xbox,Eidos Interactive,Paradox Development,0.17,0.13,0.04,,0.01,2003,50.0,5.0
9759,Gauntlet: Dark Legacy,Action,T,Xbox,Midway Games,Midway Games West,0.17,0.13,0.04,,0.01,2002,54.0,8.9
9760,Far East of Eden II: Manji Maru,Role-Playing,,PlayStation 2,Hudson Soft,Hudson Soft,0.17,,,0.17,,2003,,
9761,Lost Kingdoms,Role-Playing,T,GameCube,Activision,From Software,0.17,0.1,0.02,0.04,0.0,2002,72.0,8.0
9762,Naval Assault: The Killing Tide,Simulation,T,Xbox 360,505 Games,Artech Studios,0.17,0.08,0.07,,0.02,2010,40.0,4.2
9763,I'm A Celebrity: Get Me Out of Here!,Misc,,Nintendo Wii,Mindscape,Mindscape,0.17,,0.16,,0.01,2009,,
9764,F1 2018,Racing,E,Xbox One,Codemasters,Codemasters Birmingham,0.17,0.05,0.1,,0.01,2018,,
9765,NCAA Basketball 09,Sports,E,PlayStation 3,EA Sports,EA Canada,0.17,0.15,,,0.01,2008,68.0,
9766,Last Tale,Action,,PC,Unknown,YarGri,0.17,,,,,2008,,
9767,Matchbox Cross Town Heroes,Racing,E,Game Boy Advance,THQ,Magellan Interactive,0.17,0.12,0.04,,0.0,2002,,
9768,Age of Empires III: Complete Collection,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,0.17,0.01,0.13,,0.03,2009,,8.5
9769,Wolfenstein 3D,Shooter,M,Game Boy Advance,BAM! Entertainment,Stalker Entertainment,0.17,0.12,0.04,,0.0,2002,57.0,6.0
9770,Nobunaga no Yabou: Tenshoki,Strategy,,SNES,KOEI,Koei,0.17,,,0.17,0.0,1996,,
9771,Angry Birds Trilogy,Puzzle,E,PlayStation 3,Activision,Rovio Mobile,0.17,0.12,0.02,,0.03,2012,66.0,3.7
9772,Learning to Spell,Misc,E,Nintendo DS,505 Games,505 Games,0.17,0.16,,,0.01,2010,,
9773,Pac-Man World 3,Platform,E,Nintendo DS,Namco,Blitz Games,0.17,0.15,0.0,,0.01,2005,44.0,
9774,Shawn Johnson Gymnastics,Sports,E,Nintendo Wii,Zoo Games,Artefacts Studio,0.17,0.16,,,0.01,2010,,
9775,NASCAR '14,Racing,E,Xbox 360,Deep Silver,Eutechnyx,0.17,0.15,,,0.02,2014,65.0,5.1
9776,Super Power League,Sports,,SNES,Hudson Soft,Hudson Soft,0.17,,,0.17,,1993,,
9777,The Last Hope: Trump vs Mafia - North Korea,Shooter,,PC,Unknown,Atomic Fabrik,0.17,,,,,1993,,
9778,Phantasy Star Online 2,Misc,,PlayStation Vita,Sega,Unknown,0.17,,,0.17,,2013,,
9779,Street Fighter Alpha 2,Fighting,T,SNES,Capcom,Capcom,0.17,,,0.17,,1996,,
9780,25 To Life,Shooter,M,Xbox,Eidos Interactive,Avalanche Software / Ritual Entertainment,0.17,0.12,0.04,,0.01,2006,,
9781,Murdered: Soul Suspect,Action-Adventure,M,Xbox One,Square Enix,Airtight Games,0.17,0.08,0.07,,0.01,2014,51.0,7.0
9782,Driver: San Francisco,Racing,T,Nintendo Wii,Ubisoft,Ubisoft Reflections,0.17,0.06,0.09,,0.02,2011,64.0,6.2
9783,Daily Chthonicle: Editor's Edition,Adventure,,PC,Unknown,Sinister Systems,0.17,,,,,2011,,
9784,NASCAR '15,Sports,E,Xbox 360,Deep Silver,Eutechnyx,0.17,0.15,,,0.02,2015,,3.8
9785,Plantera,Simulation,,PC,Unknown,VaragtP,0.17,,,,,2015,,
9786,Dig or Die,Strategy,,PC,Unknown,Gaddy Games,0.17,,,,,2015,,
9787,Sega Superstars,Misc,T,PlayStation 2,Sega,Sonic Team,0.17,0.08,0.06,,0.02,2004,72.0,7.0
9788,Disney Friends,Simulation,E,Nintendo DS,Disney Interactive Studios,Amaze Entertainment,0.17,0.12,0.03,,0.01,2008,,7.3
9789,Zoo Keeper,Puzzle,E,Nintendo DS,Ignition Entertainment,"Buddiez, Inc.",0.17,0.1,0.01,0.05,0.01,2005,74.0,7.5
9790,Midway Arcade Treasures,Misc,T,GameCube,Midway Games,Digital Eclipse,0.17,0.13,0.03,,0.0,2003,72.0,8.2
9791,Leisure Suit Larry: Magna Cum Laude,Adventure,M,Xbox,VU Games,High Voltage Software,0.17,0.12,0.04,,0.01,2004,62.0,6.4
9792,Mousetrap / Operation / Simon,Misc,E,Game Boy Advance,DSI Games,Gravity-I,0.17,0.12,0.04,,0.0,2005,,
9793,Classic NES Series: Donkey Kong,Platform,E,Game Boy Advance,Nintendo,Nintendo,0.17,,,0.17,,2004,55.0,4.8
9794,NBA 09: The Inside,Sports,E,PlayStation 2,Sony Computer Entertainment,SCE San Diego Studio,0.17,0.08,0.06,,0.02,2008,,
9795,Resident Evil,Action,M,Sega Saturn,Capcom,Nextech,0.17,,,0.17,,1997,,
9796,F1 2011,Racing,E,Nintendo 3DS,Codemasters,Codemasters,0.17,0.07,0.09,,0.01,2011,59.0,6.8
9797,Aliens: Infestation,Action,T,Nintendo DS,Sega,Way Forward,0.17,0.09,0.05,,0.02,2011,76.0,8.2
9798,TOEIC Test Training DS,Misc,,Nintendo DS,IE Institute,IE Institute,0.17,,,0.17,,2007,,
9799,Farming Simulator 2011,Simulation,,PC,Unknown,Giants Software,0.17,,0.17,,,2010,,7.0
9800,Sports Party,Sports,E,Nintendo Switch,Ubisoft,Magic Pockets,0.17,0.06,0.1,,0.01,2018,,
9801,Harvest Moon: Light of Hope,Simulation,E,Nintendo Switch,Natsume,Natsume,0.17,0.12,0.03,,0.02,2018,,
9802,Itoi Shigesato no Bass Tsuri No. 1,Sports,,SNES,Nintendo,HAL Laboratory,0.17,,,0.17,,1997,,
9803,Greenwood the Last Ritual,Adventure,,PC,Unknown,AO2Game,0.17,,,,,1997,,
9804,Cubivore: Survival of the Fittest,Adventure,E,GameCube,Atlus,Saru Brunei / Intelligent Systems,0.17,0.01,0.0,0.15,0.0,2002,71.0,8.5
9805,Doctor Lautrec and the Forgotten Knights,Adventure,E10,Nintendo 3DS,Konami,Konami,0.17,0.07,0.05,0.03,0.01,2011,53.0,6.1
9806,TransFormers Animated: The Game,Action,E,Nintendo DS,Activision,Artificial Mind and Movement,0.17,0.15,0.01,,0.01,2008,69.0,
9807,Blood Bowl,Sports,T,Xbox 360,SouthPeak Interactive,Cyanide Studio,0.17,0.13,0.02,,0.01,2010,61.0,5.1
9808,FlatOut,Racing,T,Xbox,Empire Interactive,Bugbear Entertainment,0.17,0.12,0.04,,0.01,2005,71.0,8.2
9809,Armor Ambush,Action,,Atari 2600,Mattel Interactive,Mattel,0.17,0.15,0.01,,0.0,1982,,
9810,Death Trap,Action,,Atari 2600,Avalon Interactive,Avalon Hill,0.17,0.15,0.01,,0.0,1983,,
9811,Mr. Do!'s Castle,Action,,Atari 2600,Parker Bros.,Parker Bros,0.17,0.15,0.01,,0.0,1984,,
9812,Sumikko Gurashi: Omise Hajimerundesu,Action,,Nintendo 3DS,Nippon Columbia,Nippon Columbia,0.17,,,0.17,,2015,,
9813,Easy Piano,Misc,E,Nintendo DS,Valcon Games,Game Life,0.17,0.04,0.11,,0.02,2010,52.0,
9814,Parodius,Shooter,,Sega Saturn,Konami,Konami,0.17,,,0.16,0.0,1996,,
9815,Chuck E. Cheese's Party Games,Misc,E,Nintendo Wii,UFO Interactive,Tommo,0.16,0.15,,,0.01,2010,,
9816,Gyakuten Saiban 3,Adventure,,Game Boy Advance,Capcom,Capcom,0.16,,,0.16,,2004,,
9817,Taz Wanted,Platform,E,PlayStation 2,Atari,Blitz Games,0.16,0.08,0.06,,0.02,2002,65.0,8.7
9818,Pac-Man Championship Edition 2 + Arcade Game Series,Action,E,Xbox One,Namco Bandai Games,Namco Bandai Games,0.16,0.15,,,0.02,2016,,
9819,Hannah Montana: Rock Out the Show,Misc,E,PlayStation Portable,Disney Interactive Studios,"Page 44 Studios, LLC",0.16,0.13,0.02,,0.02,2009,,
9820,Ride 2,Racing,E,PlayStation 4,Milestone S.r.l,Milestone S.r.l.,0.16,0.07,0.06,0.01,0.03,2017,71.0,8.0
9821,Vehicular Combat League presents Motor Mayhem,Racing,T,PlayStation 2,Atari,Beyond Games,0.16,0.08,0.06,,0.02,2001,,
9822,PoPoLoCrois: Hajimari no Bouken,Role-Playing,,PlayStation 2,Sony Computer Entertainment,SCEA,0.16,,,0.16,,2002,,
9823,High On Racing,Racing,,PC,Unknown,SilentFuture,0.16,,,,,2002,,
9824,Star Wars: Super Bombad Racing,Racing,E,PlayStation 2,LucasArts,Lucas Learning,0.16,0.08,0.06,,0.02,2001,71.0,4.9
9825,Castlevania Judgment,Fighting,T,Nintendo Wii,Konami,Konami / Eighting,0.16,0.12,0.02,0.01,0.01,2008,49.0,5.9
9826,Final Fantasy Type-0 HD,Role-Playing,,PC,Unknown,Square Enix,0.16,,,,,2008,,
9827,NBA Live 08,Sports,E,Nintendo Wii,Electronic Arts,EA Canada,0.16,0.15,0.0,,0.01,2007,52.0,7.1
9828,Hamster Heroes,Puzzle,,Nintendo Wii,Unknown,Data Design Interactive,0.16,0.16,,,,2020,,
9829,Hot Wheels Velocity X,Racing,E,Game Boy Advance,THQ,Saffire Corporation,0.16,0.12,0.04,,0.0,2002,,
9830,Akiba's Trip: Undead & Undressed,Action,M,PlayStation Vita,Xseed Games,Acquire,0.16,0.04,0.02,0.08,0.02,2014,,
9831,Alien Resurrection,Shooter,M,PlayStation,Fox Interactive,Argonaut Games,0.16,0.09,0.06,,0.01,2000,61.0,7.5
9832,World Tour Soccer 2005,Sports,E,PlayStation 2,Sony Computer Entertainment,SCEE London Studio,0.16,0.08,0.06,,0.02,2004,68.0,9.0
9833,The Butterfly Sign: Human Error,Adventure,,PC,Unknown,Quantum Phoenix Studio,0.16,,,,,2004,,
9834,Splatterhouse,Action,M,PlayStation 3,Namco Bandai,BottleRocket,0.16,0.13,0.02,,0.02,2010,59.0,7.7
9835,Leisure Suit Larry: Box Office Bust,Adventure,M,Xbox 360,Codemasters,Team17 Software,0.16,0.14,0.01,,0.01,2009,25.0,2.5
9836,Create,Misc,E,PlayStation 3,Electronic Arts,EA Bright Light,0.16,0.11,0.03,,0.02,2010,61.0,5.2
9837,Trivial Pursuit: Bet You Know It,Misc,T,Nintendo Wii,Electronic Arts,EA Salt Lake,0.16,0.1,0.04,,0.02,2011,,
9838,Ashes of the Singularity: Escalation,Strategy,,PC,Unknown,Stardock,0.16,,,,,2011,,
9839,Dead Rising 4: Frank's Big Package,Action-Adventure,M,PlayStation 4,Capcom,Capcom,0.16,0.08,0.05,,0.03,2017,,
9840,Clash of the Titans: The Videogame,Action,T,Xbox 360,Namco Bandai,Game Republic,0.16,0.08,0.06,0.0,0.02,2010,,
9841,Valdis Story: Abyssal City,Misc,,PC,Endless Fluff Games,Unknown,0.16,,,,,2013,,
9842,Act of Aggression,Strategy,,PC,Focus Home Interactive,Eugen Systems,0.16,,,,,2015,71.0,7.1
